Student_id,College,Department,Class,Grade,Name,Email,Password,gender,Credit
E0436346,工程與科學學院,應數系,丁,一,謝軌琴,rK9qX@yahoo.com.tw,0,女,0
E0896874,資電學院,資工系,甲,一,巫勺淹,OmKDvLGUjN@mail.fcu.edu.tw,0,女,0
D0419942,建設學院,土木系,丁,四,顏祿增,yDvwi8tuW@o365.fcu.edu.tw,0,女,0
M0489248,資電學院,通訊系,乙,三,連驪努,385R8b@mail.fcu.edu.tw,0,男,0
M0324281,商學院,行銷系,丁,四,余赴琨,pZwK@mail.fcu.edu.tw,0,女,0
D0333100,工程與科學學院,工工系,丁,二,蔡漂臨,dVSLYOXC@yahoo.com.tw,0,女,0
E0310000,商學院,企管系,丙,四,錢宮娟,mpTUrhO@mail.fcu.edu.tw,0,男,0
E0839822,建設學院,運輸物流系,甲,二,范姜儿肖,ZRhYKv@gmail.com,0,男,0
E0453754,商學院,國貿系,丙,一,魏訢沿,wd5N@o365.fcu.edu.tw,0,女,0
M0427634,商學院,合經系,丁,四,白爐半,zPGh@yahoo.com.tw,0,男,0
M0645024,商學院,統計系,甲,三,歐陽廳蓋,swpNIo@yahoo.com.tw,0,女,0
E0396434,工程與科學學院,纖複系,丁,四,范玖膀,kqCbdIJkB@yahoo.com.tw,0,女,0
D0580278,工程與科學學院,機電系,甲,一,古閔官,im8R@yahoo.com.tw,0,男,0
E0698925,資電學院,通訊系,丙,一,周后繁,UwC7BmG@gmail.com,0,女,0
E0628212,資電學院,資工系,丁,四,羅碰愕,GNLyWfLqqk@yahoo.com.tw,0,男,0
D0894347,商學院,統計系,甲,四,游罕下,3HwEG2L@gmail.com,0,男,0
D0669222,商學院,經濟系,乙,四,鄒男逗,u9eE@yahoo.com.tw,0,男,0
M0512900,商學院,國貿系,乙,一,邵痘搽,lARn6bSotD@o365.fcu.edu.tw,0,男,0
M0893416,工程與科學學院,環工系,乙,四,魏娛償,z4VB@gmail.com,0,男,0
M0804837,資電學院,電子系,甲,一,巫症開,qjBguy@gmail.com,0,女,0
M0820964,商學院,統計系,乙,一,杜澧甦,PkF3VWLw@yahoo.com.tw,0,男,0
M0673752,資電學院,通訊系,甲,四,鍾颺通,jxlP@gmail.com,0,男,0
E0481753,資電學院,電子系,甲,三,溫兗駟,G0mKLeur0d@o365.fcu.edu.tw,0,女,0
D0852251,資電學院,通訊系,乙,四,胡姍圬,9koyfZWqj9@yahoo.com.tw,0,女,0
D0678837,工程與科學學院,光電系,甲,三,邱寐澤,UzS4f@o365.fcu.edu.tw,0,女,0
D0878703,工程與科學學院,航太系,乙,三,顏犀鋤,hWq9XR3@gmail.com,0,男,0
D0815065,資電學院,資工系,甲,二,汪良瘢,Kq46kH8IZ@yahoo.com.tw,0,女,0
M0428941,資電學院,電子系,丙,一,田醋台,lU8Sxh8r@mail.fcu.edu.tw,0,男,0
D0517296,資電學院,資電系,甲,一,葉淳櫥,ocxWqKcqE@yahoo.com.tw,0,男,0
D0585378,工程與科學學院,工工系,丙,一,蘇燸駕,oCG6vHB@o365.fcu.edu.tw,0,男,0
E0460511,工程與科學學院,纖複系,乙,四,謝庸剃,s1VDR@mail.fcu.edu.tw,0,女,0
D0329381,商學院,商學學士學位學程,乙,一,鄒髖肖,WwMdo@o365.fcu.edu.tw,0,女,0
M0505170,工程與科學學院,環工系,乙,四,鄒涉筧,TP4dW@mail.fcu.edu.tw,0,女,0
E0830901,建設學院,水利系,丙,三,魏玖騙,0OcTL@gmail.com,0,男,0
M0484526,商學院,財稅系,甲,三,田厲蚶,CBGWcGES@yahoo.com.tw,0,女,0
M0659494,工程與科學學院,機電系,乙,一,韓貸亡,gYWrM@mail.fcu.edu.tw,0,女,0
M0630207,資電學院,通訊系,丁,一,余委容,vm1R@yahoo.com.tw,0,女,0
E0774083,資電學院,資電系,乙,四,吳灑聘,2GdqTr@gmail.com,0,男,0
M0883646,工程與科學學院,應數系,丁,一,邵懣凡,q068@yahoo.com.tw,0,女,0
E0796143,商學院,統計系,丁,二,蕭鼇訏,tP2l6KLViB@mail.fcu.edu.tw,0,女,0
D0820156,工程與科學學院,機電系,丙,一,魏淒曜,AbLnHY@gmail.com,0,男,0
D0504133,建設學院,土管系,乙,四,曾摔駑,xMBVVSCc@yahoo.com.tw,0,男,0
D0556119,建設學院,運輸物流系,丙,一,羅發嚨,7yxdV@o365.fcu.edu.tw,0,女,0
E0600188,工程與科學學院,纖複系,甲,一,施浥記,sfygESAZ@yahoo.com.tw,0,男,0
D0843128,商學院,經濟系,丙,三,郭瞧嵇,8NMM5@yahoo.com.tw,0,男,0
E0833417,資電學院,通訊系,丙,二,汪囤針,O1iWmU9u@mail.fcu.edu.tw,0,男,0
D0635912,工程與科學學院,工工系,丙,四,趙黯嚅,CfzF@yahoo.com.tw,0,男,0
M0655446,建設學院,土木系,丙,二,彭愿仗,Hxd4qVkW@yahoo.com.tw,0,男,0
M0324994,商學院,行銷系,丁,三,董柯羨,Wzz1@o365.fcu.edu.tw,0,男,0
M0431607,商學院,國貿系全英班,甲,二,薛瀆坦,PmPVum@mail.fcu.edu.tw,0,女,0
E0427228,工程與科學學院,材料系,甲,二,游暉籮,CigXx@gmail.com,0,女,0
M0501935,工程與科學學院,光電系,丁,一,沈巔緝,ZqUXAP@o365.fcu.edu.tw,0,女,0
E0472760,商學院,國貿系,乙,一,施旖鯛,OuXU3C5Et@o365.fcu.edu.tw,0,男,0
M0375797,資電學院,資電系,甲,三,阮齦灘,XnZnch@gmail.com,0,男,0
E0507610,商學院,統計系,甲,四,洪出姓,s9MO5A0h@mail.fcu.edu.tw,0,女,0
D0591325,工程與科學學院,機電系,丙,四,李詖嚀,ShBnRVy@o365.fcu.edu.tw,0,女,0
M0764490,工程與科學學院,光電系,甲,一,歐髻劊,otLLWt0q@gmail.com,0,女,0
D0850463,商學院,經濟系,乙,二,周吋幡,DTbFvC@o365.fcu.edu.tw,0,女,0
M0404666,商學院,國貿系全英班,丙,三,童霸泛,2G0Onm19vH@o365.fcu.edu.tw,0,女,0
M0740300,工程與科學學院,纖複系,乙,四,石番育,C0YdJ3Wrg2@mail.fcu.edu.tw,0,男,0
M0473720,商學院,行銷系,丁,三,呂優髭,o0917iKs@yahoo.com.tw,0,女,0
E0585649,工程與科學學院,材料系,乙,一,游零愕,uF1bq@mail.fcu.edu.tw,0,女,0
E0710755,建設學院,土木系,丙,四,藍訊顰,XRIYMw@gmail.com,0,男,0
D0619460,商學院,國貿系全英班,乙,三,葉呶黏,ugAucw@yahoo.com.tw,0,男,0
M0559865,資電學院,資工系,丁,二,趙袁丁,34olF4@mail.fcu.edu.tw,0,女,0
D0488602,工程與科學學院,工工系,丙,四,游榭辯,N29YJj5x67@gmail.com,0,女,0
E0841586,商學院,國貿系全英班,丙,二,盧琛胚,sF7oV01dSh@yahoo.com.tw,0,男,0
M0304369,商學院,國貿系全英班,甲,一,歐陽箱瀋,CSISE28k6@yahoo.com.tw,0,女,0
M0885183,建設學院,水利系,乙,四,童縷昤,TLJdiC@o365.fcu.edu.tw,0,女,0
E0748604,資電學院,資工系,乙,四,葉疼魅,dPizhTI0l@o365.fcu.edu.tw,0,女,0
E0802724,工程與科學學院,航太系,乙,四,蔣烤嬌,UppKvOPi2j@o365.fcu.edu.tw,0,男,0
D0548577,建設學院,都資系,甲,四,羅寸寫,Gn1rKYe@o365.fcu.edu.tw,0,女,0
E0877971,資電學院,自控系,丁,二,石河仞,jk3B7KsI6@mail.fcu.edu.tw,0,女,0
M0749089,工程與科學學院,精密學程,乙,二,邱道求,6cyY52F0r@mail.fcu.edu.tw,0,女,0
M0402724,商學院,合經系,乙,四,宋朦以,eWpke@o365.fcu.edu.tw,0,男,0
D0744079,商學院,企管系,丁,一,古奄榜,WPo4BW9z@yahoo.com.tw,0,女,0
M0471563,資電學院,自控系,乙,四,藍攏淚,w2LwBrJhn@mail.fcu.edu.tw,0,男,0
D0560476,資電學院,資工系,丁,二,鄒穀虹,z93hA6q@yahoo.com.tw,0,女,0
M0533763,建設學院,都資系,甲,二,袁闢鶯,tOjjuSDjg@mail.fcu.edu.tw,0,女,0
M0310404,商學院,行銷系,甲,二,莊妃劍,jUNIBZ8q0@mail.fcu.edu.tw,0,男,0
D0443896,建設學院,水利系,甲,三,張敲燃,BMlv@gmail.com,0,男,0
E0623513,資電學院,電機系,丙,一,卓俞良,SoEWiB@gmail.com,0,男,0
E0792043,工程與科學學院,工工系,丁,一,童繁己,HebSiebI@yahoo.com.tw,0,男,0
E0621216,工程與科學學院,工工系,丁,四,許砸醃,fdq7@mail.fcu.edu.tw,0,女,0
M0556736,商學院,國貿系,丁,二,陳涉釅,TWod1v3@mail.fcu.edu.tw,0,女,0
D0308495,工程與科學學院,化工系,丙,二,蔡孳囚,I5zsERs5@o365.fcu.edu.tw,0,女,0
M0540479,商學院,經濟系,丙,二,吳泊皴,ulceJ@yahoo.com.tw,0,女,0
E0372353,資電學院,資電系,乙,三,巫俎仕,6WOXXq@gmail.com,0,女,0
D0863454,資電學院,資工系,丙,二,鄒鴛誌,tEky08D8c4@mail.fcu.edu.tw,0,男,0
M0666518,商學院,合經系,乙,二,黃颺枉,g83MWxC7@o365.fcu.edu.tw,0,男,0
M0359135,工程與科學學院,化工系,丁,四,馮遭逍,eeCE@o365.fcu.edu.tw,0,女,0
D0664905,商學院,企管系,丁,一,魏俞淒,kYDqR57@mail.fcu.edu.tw,0,男,0
M0418814,商學院,國貿系全英班,丁,一,紀鋁摘,iIMywcewz@mail.fcu.edu.tw,0,女,0
E0415194,商學院,國貿系全英班,丁,一,游展貨,Kd1x6Tr@gmail.com,0,男,0
E0406889,商學院,企管系,丁,二,蔡崁枉,G1J8j@mail.fcu.edu.tw,0,女,0
E0818116,資電學院,電子系,丙,二,施琪龍,rl73EJ5G2@gmail.com,0,女,0
E0762897,工程與科學學院,航太系,丁,四,魏逶川,ISAChKx@o365.fcu.edu.tw,0,女,0
E0300977,建設學院,都資系,丙,二,范姜琪帷,gJqyi1@yahoo.com.tw,0,女,0
D0849666,工程與科學學院,化工系,乙,四,韓俟灤,71lIZ@o365.fcu.edu.tw,0,女,0
E0409649,工程與科學學院,應數系,甲,三,康吒魷,uFqxi53@gmail.com,0,女,0
